Time,Favorites,Retweets,Compound,Negative,Positive,Neutral,Open,High,Low,Volume,Funding Rate 0000,Funding Rate 0800,Funding Rate 1600,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions
20210219.0,27.0,12.0,0.4404,0.0,0.071,0.929,51561.1,56317.7,50727.0,200656740.9,0.13,0.09,0.08,33.02,27.56,1248515.0,884319.0,341586.0
20201206.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19147.0,19425.1,18859.3,21261532.66,0.01,0.01,0.01,7.56,6.2,906549.0,582059.0,258624.0
20210202.0,112.0,28.0,0.296,0.0,0.064,0.936,33523.0,35974.7,33411.4,101693604.8,0.07,0.04,0.04,14.14,17.17,1202183.0,865515.0,364551.0
20210401.0,1199.6349206349207,155.0,0.3854087301587301,0.007031746031746031,0.13485714285714287,0.8581269841269842,58745.5,59487.1,57879.0,186078130.9,0.06,0.11,0.1,20.53,27.46,1145125.0,814587.0,311939.0
20210727.0,543.0,63.0,-0.2732,0.1,0.0,0.9,37242.0,39554.0,36345.0,214670342.3,0.01,0.01,0.01,18.05,21.87,903400.0,600692.0,255221.0
20210327.0,116.0,4.0,0.37145,0.0,0.1995,0.8005,55031.9,56628.6,53967.5,200758048.8,0.01,0.01,0.01,16.92,18.67,1149403.0,722993.0,288259.0
20201001.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10777.2,10917.5,10437.5,24280779.68,0.01,0.01,0.01,4.16,4.82,922880.0,679937.0,304757.0
20211104.0,1540.3333333333333,221.33333333333334,0.15571666666666667,0.07783333333333334,0.15316666666666665,0.769,62893.9,63086.9,60700.0,386571709.0,0.03,0.05,0.05,11.98,47.12,998917.0,729141.0,289141.0
20200504.0,283.2857142857143,49.142857142857146,0.002414285714285716,0.027857142857142858,0.05742857142857143,0.9145714285714286,8892.1,8948.7,8521.0,30837060.4,0.02,0.01,0.01,7.74,4.41,889636.0,651350.0,326098.0
20210427.0,1199.6349206349207,155.0,0.3854087301587301,0.007031746031746031,0.13485714285714287,0.8581269841269842,53997.1,55439.0,53240.8,237020455.9,0.01,0.01,0.01,17.82,33.78,1092574.0,748381.0,298109.0
20200521.0,26.0,5.0,0.1027,0.0,0.189,0.811,9512.5,9573.2,8815.8,46570300.92,0.01,-0.01,0.01,6.34,3.78,928630.0,624412.0,298483.0
20210518.0,568.75,91.0,0.558925,0.0,0.137,0.863,43531.1,45784.2,42267.2,419737500.8,0.06,0.05,0.01,40.0,50.0,856695.0,619246.0,221018.0
20200801.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11336.3,11857.7,11206.6,68483640.24,0.04,0.03,0.03,11.13,7.02,954055.0,644333.0,296705.0
20200429.0,414.25,96.25,0.211225,0.01525,0.067,0.9175,7740.4,8964.0,7710.9,52463607.01,0.01,0.01,0.01,11.2,5.05,911617.0,679872.0,331401.0
20200309.0,83.4,67.0,0.33916,0.0304,0.1418,0.828,8035.0,8175.2,7636.3,20704818.48,0.04,0.01,0.01,16.05,5.16,809850.0,606002.0,348211.0
20200731.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,11100.4,11446.3,10963.4,50063703.11,0.07,0.08,0.04,9.03,5.49,1062923.0,733209.0,356906.0
20200425.0,414.25,96.25,0.211225,0.01525,0.067,0.9175,7503.9,7700.0,7438.0,14117424.76,0.01,0.01,0.01,6.28,4.89,813456.0,554934.0,280805.0
20201109.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,15477.4,15840.0,14809.2,55734917.67,0.01,0.01,0.01,7.85,6.2,1188873.0,713629.0,326383.0
20220211.0,605.5,28.25,0.28075,0.0305,0.1715,0.798,43495.4,43964.9,41952.0,445568913.5,0.01,0.0,-0.01,12.89,26.64,987669.0,664971.0,258595.0
20210712.0,2113.75,253.75,0.29323125,0.0265,0.12475,0.8486875,34263.5,34702.9,32630.4,138177733.4,0.0,0.01,0.0,11.04,17.7,838472.0,560833.0,220269.0
20210225.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,49676.5,52019.6,46624.4,184044004.4,0.04,0.02,0.02,25.3,17.46,1217040.0,830544.0,326116.0
20210630.0,1111.875,148.5,0.3289375,0.067875,0.160125,0.772,35906.6,36099.6,34022.7,200265522.0,0.0,0.01,0.01,12.4,17.35,790273.0,567655.0,218734.0
20200611.0,232.0,155.0,0.4019,0.0,0.072,0.928,9881.9,9966.2,9011.0,46587698.24,0.01,0.01,0.01,6.48,4.07,1048342.0,673800.0,332490.0
20210501.0,411.0,10.0,0.34,0.0,0.138,0.862,57697.3,58471.4,57006.3,210179438.2,0.01,0.01,0.01,14.58,33.78,1040203.0,677778.0,262991.0
20200529.0,283.2857142857143,49.142857142857146,0.002414285714285716,0.027857142857142858,0.05742857142857143,0.9145714285714286,9577.2,9603.0,9331.2,20415841.07,0.0,0.0,0.0,5.6,3.91,852420.0,591013.0,280960.0
20210819.0,8443.4,1305.0,0.06345999999999999,0.0328,0.0516,0.9155999999999999,44708.3,47049.2,43925.6,329313825.6,0.01,0.01,0.01,10.73,22.3,888796.0,613135.0,253447.0
20220110.0,1573.0,217.8,0.3978,0.0,0.1792,0.8208,41877.6,42262.6,39651.0,436052177.0,0.01,0.01,0.0,14.23,29.87,977953.0,672264.0,266743.0
20200808.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11592.3,11805.0,11518.0,43387835.85,0.02,0.01,0.01,4.52,4.92,951540.0,625679.0,283631.0
20210924.0,17.0,4.0,0.0,0.0,0.0,1.0,44865.6,45144.1,40683.0,410919062.9,0.01,-0.01,-0.01,22.97,31.06,958548.0,679045.0,277565.0
20200929.0,13.5,20.0,0.36335,0.0,0.10500000000000001,0.895,10693.1,10872.3,10630.0,12002442.83,0.01,0.01,0.01,4.36,4.82,998051.0,735651.0,347696.0
20210802.0,3277.4075757575756,582.5255208333333,0.3216595975378788,0.03611169507575758,0.14088972537878788,0.8229985795454545,39852.1,40468.6,38689.0,283806454.7,0.01,0.01,0.01,11.42,15.42,899861.0,583866.0,239277.0
20220117.0,670.6666666666666,98.33333333333333,0.46703333333333336,0.0,0.11066666666666668,0.8893333333333334,43072.6,43176.9,41500.0,253486952.7,0.0,0.0,0.01,15.18,36.82,963405.0,638947.0,258141.0
20211226.0,3483.0,537.0,-0.5423,0.153,0.092,0.754,50405.9,51279.7,49449.8,296678249.0,0.01,0.01,0.01,11.16,29.74,774902.0,574433.0,198574.0
20210408.0,1199.6349206349207,155.0,0.3854087301587301,0.007031746031746031,0.13485714285714287,0.8581269841269842,55958.2,58141.0,55700.6,181817013.5,0.05,0.04,0.02,14.17,25.96,1092604.0,761635.0,278534.0
20210609.0,1111.875,148.5,0.3289375,0.067875,0.160125,0.772,33379.8,37534.7,32393.9,343432220.2,0.01,0.01,-0.01,22.06,22.95,817282.0,581779.0,210911.0
20220129.0,2420.050132275132,347.9093915343915,0.3216495855379189,0.03469012345679012,0.1588467372134039,0.8064850970017637,37715.6,38723.1,37305.0,271001519.9,0.0,0.0,0.01,11.84,24.84,800040.0,595231.0,231038.0
20211127.0,217.0,46.0,0.0,0.0,0.0,1.0,53720.3,55288.0,53600.0,286730318.6,0.01,0.01,0.01,14.58,39.03,777970.0,619406.0,240759.0
20200711.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9287.0,9298.7,9180.2,12748633.72,0.01,0.01,0.01,4.32,5.04,885970.0,601249.0,306771.0
20200415.0,414.25,96.25,0.211225,0.01525,0.067,0.9175,6868.4,6931.3,6607.8,12014013.68,-0.02,-0.01,0.0,5.93,3.63,926278.0,612959.0,310253.0
20210101.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,28924.9,29607.1,28633.0,48825289.88,0.04,0.02,0.03,14.06,10.53,1001890.0,609741.0,258080.0
20200809.0,1327.0,121.0,0.7351,0.0,0.131,0.869,11765.7,11794.1,11524.6,36842382.49,0.01,0.01,0.02,6.12,6.2,911571.0,564507.0,268402.0
20200509.0,35.0,2.0,0.0,0.0,0.0,1.0,9797.8,9910.1,9523.0,30867221.5,0.05,0.04,0.08,10.62,5.51,906900.0,631542.0,312399.0
20210310.0,1411.0,266.0,0.6705,0.0,0.297,0.703,54867.5,57364.0,52911.4,224565244.8,0.06,0.02,0.05,24.03,22.72,1165773.0,833186.0,344688.0
20200317.0,98.0,96.0,0.4019,0.0,0.114,0.886,5028.8,5532.0,4926.1,18269210.08,-0.09,-0.02,0.0,10.21,3.39,765477.0,540902.0,278326.0
20211021.0,2672.116666666667,532.5999999999999,0.16159555555555555,0.04248888888888889,0.09638333333333333,0.8611166666666666,66007.2,66663.4,62015.3,863866244.7,0.06,0.07,0.06,26.79,32.64,1139133.0,765389.0,320743.0
20210607.0,1111.875,148.5,0.3289375,0.067875,0.160125,0.772,35798.0,36800.0,33301.3,238469255.1,0.01,0.01,0.01,17.89,25.7,910652.0,615279.0,235479.0
20210323.0,1506.138888888889,242.30555555555554,0.24251250000000002,0.019,0.10270833333333333,0.878375,54086.8,55823.1,52986.3,239135883.5,0.05,0.02,0.03,17.55,18.67,1234149.0,810265.0,314234.0
20210224.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,48902.9,51361.9,47003.2,239303706.8,0.01,0.01,0.05,31.93,18.26,1230122.0,874171.0,358092.0
20200823.0,2582.0,679.0,0.0,0.0,0.0,1.0,11665.4,11713.6,11514.8,25727159.41,0.01,0.01,0.01,5.4,5.58,906460.0,569381.0,288728.0
20220301.0,353.51428571428573,61.02857142857143,0.006328571428571434,0.06271428571428572,0.0702,0.8671142857142857,43174.8,44966.0,42796.9,444858241.2,-0.01,0.01,0.01,17.67,29.34,1065354.0,722863.0,280634.0
20210515.0,505.0,44.9,0.40982,0.0137,0.1311,0.8552,49848.4,50660.8,46556.7,379327493.4,0.02,0.01,0.01,25.96,51.34,953308.0,646899.0,232099.0
20211001.0,1133.0,112.0,0.41005,0.0,0.1235,0.8765000000000001,43819.1,48466.6,43293.6,363416598.9,0.01,0.0,0.0,11.94,19.83,962201.0,697433.0,277042.0
20200805.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11188.6,11782.0,11097.8,52656162.22,0.04,0.01,0.02,5.42,5.16,957619.0,655315.0,291814.0
20210724.0,2113.75,253.75,0.29323125,0.0265,0.12475,0.8486875,33634.7,34494.6,33399.9,127958831.1,0.0,-0.01,-0.01,14.35,19.12,712132.0,497255.0,198091.0
20200331.0,186.0,142.0,0.6597,0.0,0.278,0.722,6395.0,6520.0,6288.0,13159710.94,-0.01,-0.01,-0.02,5.45,3.54,816889.0,546702.0,290227.0
20200723.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9516.1,9665.6,9444.5,29514427.94,0.01,0.01,0.01,5.85,5.66,977856.0,696765.0,336245.0
20200830.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11467.3,11715.6,11460.7,32896421.41,0.01,0.01,0.01,5.4,6.2,821271.0,555079.0,269114.0
20220121.0,468.0,72.0,0.6055,0.0,0.27749999999999997,0.7224999999999999,40680.9,41103.4,35420.0,805123488.1,0.01,0.01,0.0,29.98,51.69,1017544.0,721363.0,272348.0
20200515.0,180.0,99.0,-0.3818,0.077,0.0,0.923,9791.3,9843.4,9121.3,54085114.49,0.01,0.01,0.0,6.2,3.61,895670.0,644507.0,310642.0
20210918.0,1870.1220238095239,278.0580357142857,0.37685818452380954,0.009379464285714286,0.12210714285714286,0.8685357142857143,47300.3,48800.0,47030.0,172058748.1,0.01,0.01,0.01,8.91,19.28,819880.0,561878.0,227661.0
20210703.0,2113.75,253.75,0.29323125,0.0265,0.12475,0.8486875,33791.5,34942.6,33324.0,112243766.7,-0.01,0.0,-0.01,10.71,14.46,1027108.0,583136.0,237463.0
20211122.0,1690.25,265.0,0.2898,0.0,0.08149999999999999,0.9185,58595.6,59497.9,55630.0,591121412.0,0.01,0.01,0.01,15.23,41.51,947435.0,676350.0,279165.0
20201004.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10539.0,10688.9,10516.3,6253865.131,0.01,0.0,0.01,3.96,4.34,923546.0,562147.0,268019.0
20200727.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9931.0,11380.0,9922.0,122171905.2,0.07,0.05,0.09,11.76,6.03,1022491.0,690892.0,326769.0
20211217.0,3000.5,419.0,0.24695,0.0,0.099,0.901,47624.7,48001.0,45425.6,430522904.6,0.01,0.01,0.01,12.52,29.74,979005.0,660755.0,263495.0
20200831.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11710.9,11780.0,11572.1,33293706.41,0.01,0.01,0.01,5.82,5.83,935410.0,662241.0,302920.0
20201002.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10619.4,10663.7,10371.6,21111241.49,0.01,0.0,0.0,4.36,4.43,996361.0,689077.0,315443.0
20201207.0,487.42857142857144,56.57142857142857,0.13369285714285714,0.058571428571428566,0.11014285714285714,0.8312857142857143,19360.8,19419.1,18902.0,19534653.71,0.01,0.01,0.01,8.19,6.2,1017188.0,673269.0,300906.0
20210205.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,36936.4,38300.0,36575.7,86197126.87,0.06,0.06,0.07,14.71,22.59,1257476.0,856297.0,360541.0
20200820.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11753.4,11879.7,11667.4,35922896.97,0.02,0.02,0.01,6.48,6.03,994559.0,705709.0,333683.0
20210524.0,1075.25,99.5,0.4757,0.0,0.11075,0.88925,34687.8,39920.0,34370.3,386404645.8,0.0,-0.01,-0.01,23.13,29.8,975836.0,643231.0,234755.0
20210105.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,31993.1,34371.0,29806.1,167853552.8,0.06,0.09,0.05,20.75,14.29,1230529.0,845343.0,354091.0
20200326.0,83.4,67.0,0.33916,0.0304,0.1418,0.828,6673.0,6776.5,6412.2,14921480.05,0.01,0.0,0.01,6.22,3.62,889704.0,539881.0,292828.0
20210828.0,3277.4075757575756,582.5255208333333,0.3216595975378788,0.03611169507575758,0.14088972537878788,0.8229985795454545,49053.7,49286.0,48350.0,159023327.2,0.01,0.01,0.03,10.22,22.3,726381.0,538074.0,218268.0
20210816.0,3277.4075757575756,582.5255208333333,0.3216595975378788,0.03611169507575758,0.14088972537878788,0.8229985795454545,46980.5,48045.0,45627.7,382127783.3,0.01,0.01,0.01,12.04,24.16,978773.0,628859.0,263529.0
20201119.0,152.0,7.0,0.08675,0.0435,0.066,0.8905000000000001,17779.2,18170.7,17339.5,38367040.46,0.02,0.01,0.03,18.14,7.43,1052034.0,717377.0,311061.0
20200618.0,232.0,155.0,0.4019,0.0,0.072,0.928,9464.6,9484.6,9278.4,14321567.85,0.01,-0.01,-0.01,5.24,3.72,854866.0,582343.0,283897.0
20201201.0,72.0,7.0,0.2732,0.0,0.075,0.925,19693.8,19888.9,18011.0,68126598.18,0.03,0.05,0.04,13.89,7.95,1179012.0,841581.0,378068.0
20201010.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11052.8,11488.7,11051.5,17182282.65,0.01,0.01,0.01,4.75,4.34,917402.0,631182.0,298486.0
20210725.0,2113.75,253.75,0.29323125,0.0265,0.12475,0.8486875,34256.7,35400.0,33848.3,141970016.8,-0.01,-0.03,-0.02,14.04,17.97,641796.0,440908.0,174535.0
20200812.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11392.1,11615.8,11152.4,41577942.73,0.06,0.01,0.01,7.02,6.39,1049344.0,733894.0,346405.0
20200621.0,232.0,155.0,0.4019,0.0,0.072,0.928,9357.9,9418.8,9283.2,8723412.376,0.01,0.0,0.0,4.68,4.34,710176.0,475037.0,259440.0
20220213.0,6667.0,505.0,0.6369,0.06,0.175,0.765,42222.4,42767.7,41869.1,188255780.4,0.01,0.01,0.01,10.8,22.92,829229.0,590527.0,208977.0
20210424.0,1199.6349206349207,155.0,0.3854087301587301,0.007031746031746031,0.13485714285714287,0.8581269841269842,51109.8,51157.9,48676.5,241336360.9,0.01,0.01,0.03,17.75,29.82,1125210.0,695216.0,290690.0
20201103.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,13550.8,14060.6,13277.5,35861491.18,0.01,-0.02,0.0,6.65,4.24,1029970.0,727413.0,331673.0
20220123.0,2683.0,176.0,0.42955,0.0,0.096,0.904,35064.9,36663.0,34600.8,362422689.8,0.01,0.01,0.0,18.0,30.36,764279.0,554355.0,203986.0
20200814.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11775.7,11850.0,11635.6,34125775.08,0.01,0.02,0.04,6.66,7.05,1086754.0,755913.0,365679.0
20220116.0,7111.0,636.0,0.8555,0.0,0.331,0.669,43074.1,43477.0,42600.0,198746399.5,0.0,0.01,0.0,14.04,34.7,768912.0,569876.0,216151.0
20200822.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11529.3,11685.0,11379.0,31954463.63,0.01,0.01,0.01,5.4,6.03,950674.0,649053.0,311699.0
20210324.0,1506.138888888889,242.30555555555554,0.24251250000000002,0.019,0.10270833333333333,0.878375,54348.4,57200.0,51499.6,351202326.2,0.04,0.05,0.02,20.05,18.67,1153475.0,780464.0,305093.0
20210528.0,1893.148148148148,241.1611111111111,0.4171710185185185,0.03037222222222222,0.15892685185185185,0.8107564814814814,38529.4,38875.0,34683.0,419888900.7,0.01,0.01,0.01,14.46,22.52,972164.0,616432.0,218311.0
20200423.0,414.25,96.25,0.211225,0.01525,0.067,0.9175,7125.6,7743.4,7005.0,22605348.53,-0.03,-0.02,-0.02,6.63,4.34,935989.0,666919.0,329045.0
20200418.0,414.25,96.25,0.211225,0.01525,0.067,0.9175,7027.0,7291.0,7016.3,9213043.586,-0.01,0.0,-0.02,5.59,3.72,847811.0,562996.0,289134.0
20211215.0,3188.0,507.85714285714283,0.19424285714285713,0.0,0.06771428571428571,0.9322857142857143,48350.8,49540.0,46539.9,467022214.6,0.01,0.01,0.01,14.23,33.46,1058257.0,707659.0,281103.0
20210710.0,2113.75,253.75,0.29323125,0.0265,0.12475,0.8486875,33815.5,34260.9,33037.0,109503559.5,-0.02,0.0,0.01,7.89,12.08,726034.0,485683.0,187263.0
20210601.0,1111.875,148.5,0.3289375,0.067875,0.160125,0.772,37257.6,37898.9,35698.1,280928353.8,0.01,0.01,0.01,17.59,25.5,914351.0,615006.0,234561.0
20220225.0,453.1,83.85,0.13679999999999998,0.04195,0.0794,0.87865,38320.9,39695.0,38015.0,386047125.7,-0.01,0.01,0.01,18.61,19.52,936543.0,687447.0,260340.0
20200321.0,83.4,67.0,0.33916,0.0304,0.1418,0.828,6205.6,6450.9,5864.0,25145709.57,0.01,0.01,0.0,8.68,3.39,637554.0,469859.0,245896.0
20220114.0,5372.5,915.5,0.4934,0.0,0.1625,0.8375,42569.6,43459.9,41713.0,315076305.5,-0.01,0.0,-0.01,11.18,27.0,959705.0,688859.0,270882.0
20210807.0,3001.0,282.0,0.5994,0.0,0.157,0.843,42839.5,44707.3,42411.0,365418851.2,0.01,0.01,0.01,12.98,22.49,724467.0,529222.0,212229.0
20200502.0,283.2857142857143,49.142857142857146,0.002414285714285716,0.027857142857142858,0.05742857142857143,0.9145714285714286,8826.4,9010.1,8755.1,19676652.98,0.01,0.01,0.01,9.2,4.69,970554.0,578296.0,286773.0
20210226.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,47082.0,48408.8,44135.0,247604118.9,0.03,0.01,0.01,26.51,15.88,1114180.0,817077.0,306416.0
20211117.0,349.0,37.5,0.68775,0.0,0.27949999999999997,0.7204999999999999,60060.8,60822.7,58358.6,527388313.7,0.01,0.01,0.01,15.39,43.88,993545.0,708703.0,290390.0
20210409.0,93.0,9.0,0.7414,0.0,0.19,0.81,58076.7,58900.0,57666.9,204849717.1,0.03,0.02,0.03,12.99,24.03,1222362.0,853581.0,324720.0
20200613.0,232.0,155.0,0.4019,0.0,0.072,0.928,9466.6,9492.6,9343.5,10083934.81,0.01,0.0,0.01,4.5,3.89,800767.0,541115.0,280181.0
20200729.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,10909.8,11336.0,10450.0,60682503.56,0.1,0.08,0.07,9.87,5.76,1039672.0,717842.0,346521.0
20210207.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,39195.4,39623.6,37341.4,91972455.83,0.1,0.16,0.07,27.72,29.12,1159518.0,718596.0,286364.0
20200614.0,232.0,155.0,0.4019,0.0,0.072,0.928,9473.0,9479.4,9250.2,12849286.28,0.01,0.01,0.01,4.68,3.72,698545.0,502951.0,275723.0
20210906.0,1870.1220238095239,278.0580357142857,0.37685818452380954,0.009379464285714286,0.12210714285714286,0.8685357142857143,51768.0,52827.3,50969.3,237997715.3,0.01,0.03,0.01,15.9,29.27,968860.0,627019.0,268877.0
20201118.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,17657.1,18470.2,17112.2,75996631.32,0.01,0.02,0.06,22.18,7.43,1197076.0,807705.0,362007.0
20210120.0,1769.357142857143,184.85714285714286,0.24127142857142858,0.002214285714285714,0.13471428571428573,0.8631428571428571,35899.3,36404.4,33396.2,110343206.3,0.16,0.09,0.02,16.77,11.01,1107233.0,755823.0,314809.0
20210812.0,3277.4075757575756,582.5255208333333,0.3216595975378788,0.03611169507575758,0.14088972537878788,0.8229985795454545,45520.4,46209.0,43750.0,404820768.0,0.01,0.01,0.01,13.86,24.24,842547.0,605994.0,250961.0
20210925.0,1870.1220238095239,278.0580357142857,0.37685818452380954,0.009379464285714286,0.12210714285714286,0.8685357142857143,42803.8,42969.9,41631.2,185182671.4,0.0,0.01,0.01,17.03,23.66,702530.0,536442.0,212575.0
20210420.0,1199.6349206349207,155.0,0.3854087301587301,0.007031746031746031,0.13485714285714287,0.8581269841269842,55618.7,57061.6,53328.0,480164200.6,0.01,0.01,0.01,17.29,43.16,1126908.0,829989.0,279977.0
20201016.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11502.8,11538.9,11200.0,17615980.29,0.01,0.01,0.01,4.32,3.55,973228.0,712317.0,324647.0
20200901.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,11651.6,12049.4,11530.1,52596404.71,0.02,0.01,0.02,6.85,6.2,1074307.0,795329.0,376508.0
20210127.0,564.0,94.0,0.0,0.0,0.0,1.0,32475.3,32546.9,29254.1,137625687.3,0.01,0.01,0.01,19.0,16.73,1106142.0,787548.0,323553.0
20210921.0,571.5,145.0,0.34975,0.0,0.1535,0.8465,43010.4,43648.0,39571.0,421193931.2,0.01,0.01,0.01,19.8,28.1,844883.0,596757.0,244568.0
20211004.0,2672.116666666667,532.5999999999999,0.16159555555555555,0.04248888888888889,0.09638333333333333,0.8611166666666666,48204.2,49500.0,46909.0,509138223.2,0.01,0.01,0.01,13.58,29.38,1015651.0,650133.0,268955.0
20210319.0,285.0,53.0,0.0,0.0,0.0,1.0,57648.9,59450.1,56071.0,217005823.7,0.03,0.03,0.01,13.92,18.01,1158820.0,833389.0,316180.0
20211018.0,2047.0,594.0,0.0,0.0,0.0,1.0,61526.2,62694.0,59868.3,624039708.7,0.04,0.04,0.02,20.09,27.97,1003479.0,693822.0,285368.0
20210526.0,704.0,116.0,0.7835,0.031,0.159,0.81,38320.9,40831.3,37803.6,361841801.0,0.01,0.01,0.01,16.11,25.83,933622.0,641585.0,230753.0
20201127.0,254.66666666666666,37.833333333333336,0.11762500000000002,0.049249999999999995,0.123,0.82775,17148.8,17451.2,16446.1,46106480.78,0.03,0.01,0.01,11.86,6.9,1099990.0,719237.0,322445.0
20201020.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,11750.1,12032.3,11680.0,28649157.2,0.01,0.01,0.01,8.5,4.75,1011847.0,713764.0,330563.0
20210221.0,74.4,21.4,0.07072000000000003,0.0638,0.07880000000000001,0.8573999999999999,55851.4,58336.3,55489.6,143658132.7,0.12,0.1,0.1,29.52,25.4,1047141.0,680893.0,271645.0
20200923.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10528.8,10535.4,10137.6,31686806.7,0.01,0.0,0.0,4.71,4.78,1013565.0,733591.0,349938.0
20210824.0,39.0,10.0,0.4404,0.0,0.135,0.865,49481.7,49897.1,47567.0,281234168.4,0.02,0.03,0.01,13.26,26.64,945668.0,637990.0,263984.0
20211105.0,116.0,41.0,0.852,0.0,0.368,0.632,61401.9,62604.0,60730.0,317153935.3,0.05,0.02,0.02,11.16,43.49,1037437.0,721315.0,285946.0
