Time,Open,Close,High,Low,Volume
2021-03-07,48885,50930.4,51424.7,48885,122962479.8
2021-03-06,48746.9,48871.9,49255.1,47001,94201823.81
2021-03-05,48374.5,48758.9,49450,46189.8,176318969.5
2021-03-04,50347.6,48374.5,51762.1,47505.7,178873453.3
2021-03-03,48440.6,50345.5,52623.9,48100,160801620.8
2021-03-02,49590.3,48441.2,50201.6,47052.8,142575425.5
2021-03-01,45136.5,49590.3,49771.3,44958.9,169389196.8
2021-02-28,46111.3,45141.6,46626.1,43004.3,175990962.5
2021-02-27,46290.2,46114.4,48381.9,44836.5,134946360
2021-02-26,47082,46289.6,48408.8,44135,247604118.9
2021-02-25,49676.5,47082.7,52019.6,46624.4,184044004.4
2021-02-24,48902.9,49685.2,51361.9,47003.2,239303706.8
2021-02-23,54085.9,48908.3,54174.2,44900,389277314.4
2021-02-22,57420.6,54096.6,57517.8,44160,330513978.5
2021-02-21,55851.4,57423,58336.3,55489.6,143658132.7
2021-02-20,55893.6,55851.5,57622.6,53463.3,190744601.4
2021-02-19,51561.1,55890.5,56317.7,50727,200656740.9
2021-02-18,52114.3,51568.9,52522.9,50906.4,113272339.2
2021-02-17,49147.7,52118.1,52609.6,48931.1,170893567.5
2021-02-16,47913.1,49147.7,50619.3,47023.9,176084748.8
2021-02-15,48587.2,47904.4,49003.6,42841.6,188990056.3
2021-02-14,47152.5,48591.9,49686.9,47026.3,163299915.8
2021-02-13,47305.4,47152.6,48120.5,46225.5,129227867.9
2021-02-12,47963.1,47310.7,48958.8,46181.2,159561721.4
2021-02-11,44806.1,47941.5,48647.6,44005.8,188171652
2021-02-10,46430,44812.2,47300,43687.5,198189685.6
2021-02-09,46374.6,46434.8,48139.3,44961,201891604
2021-02-08,38807.6,46373.5,46767.9,38010,212132648.4
2021-02-07,39195.4,38807.6,39623.6,37341.4,91972455.83
2021-02-06,38294.4,39195.5,40964.2,38217.5,153897343.5
2021-02-05,36936.4,38294.4,38300,36575.7,86197126.87
2021-02-04,37612.1,36948.5,38700,36155.4,134562940.5
2021-02-03,35480.2,37618.7,37651,35377.6,100220161.7
2021-02-02,33523,35481.7,35974.7,33411.4,101693604.8
2021-02-01,33100.7,33522.5,34693.8,32300,122663289.5
2021-01-31,34274.3,33100.8,34338.8,32120.9,80796973.18
2021-01-30,34240.7,34273.2,34914.9,32810,115776990.2
2021-01-29,33351.6,34240.3,38527.2,31924.6,336548477.6
2021-01-28,30353.9,33353.1,33761.2,29847.5,108315018.9
2021-01-27,32475.3,30343.9,32546.9,29254.1,137625687.3
2021-01-26,32253.6,32477.4,32911,30824.1,120848195.2
2021-01-25,32255.2,32268.8,34853.3,31677.6,106674513.2
2021-01-24,32073.6,32255.3,33068.2,30920.4,70624286.22
2021-01-23,32951.6,32075.4,33444.9,31398,92884159.6
2021-01-22,30860.8,32958.6,33814.4,28856,197989414.1
2021-01-21,35469.6,30860.8,35597.5,30064.7,224524544.1
2021-01-20,35899.3,35474.7,36404.4,33396.2,110343206.3
2021-01-19,36630.2,35899.3,37859.3,35866.8,96234699.47
2021-01-18,35824.4,36620.7,37481.7,34783.1,108121789.6
2021-01-17,35992.7,35836.2,36843.6,33804.9,122372685.9
2021-01-16,36745.1,35992.7,37934.9,35378,145880725.1
2021-01-15,39150.6,36748.2,39760,34364.1,177373458.9
2021-01-14,37364.5,39150.6,40099.9,36747.1,154324088.5
2021-01-13,34050,37388.3,37823,32361.8,211439082.7
2021-01-12,35395,34063.5,36632.8,32542.9,240358993.7
2021-01-11,38160.7,35392.3,38255.9,30425.1,525506119.2
2021-01-10,40096.6,38160.7,41330.9,34329,207867270.4
2021-01-09,40578.8,40096.6,41400,38734.2,137081709.5
2021-01-08,39439.5,40574.7,41948.3,36232,278784126.7
2021-01-07,36750.5,39439.5,40350,35700,245318722.3
2021-01-06,33946.6,36750.6,36933.6,33310.9,192433638.9
2021-01-05,31993.1,33938.6,34371,29806.1,167853552.8
2021-01-04,33005.9,31993,33600.2,27500,232014964.4
2021-01-03,32181.3,33000.4,34766,31500,190060494.2
2021-01-02,29333.2,32185.4,33286.8,28949.2,162634217.2
2021-01-01,28924.9,29333.2,29607.1,28633,48825289.88
2020-12-31,28868.2,28920.5,29333.1,27891.4,73593306.67
2020-12-30,27385.3,28868.1,28993.4,27300,87153870.38
2020-12-29,27075.5,27383.3,27405,25892.9,66288159.24
2020-12-28,26279.8,27075.6,27495.8,26104.4,59942921.59
2020-12-27,26487.5,26282.5,28418.2,25700,133104656.2
2020-12-26,24709.9,26486.9,26869.3,24502.7,71245479.44
2020-12-25,23728.9,24706.7,24783.7,23429.5,53166907.88
2020-12-24,23232.5,23729.6,23797.3,22705.7,41445144.97
2020-12-23,23813.1,23230.7,24125,22615.8,71427924.74
2020-12-22,22725.5,23813.1,23831.7,22371.7,50652136.19
2020-12-21,23469.5,22717.5,24103.4,21576.9,70516151.94
2020-12-20,23827.1,23469.5,24297.7,23085,39862615.54
2020-12-19,23113,23828,24166.8,22737.2,46540822.44
2020-12-18,22799.8,23110.8,23279,22348,39316497.41
2020-12-17,21340.8,22805.7,23842.1,21235,120800028.3
2020-12-16,19425.5,21340.8,21550,19283.7,54998465.17
2020-12-15,19271.1,19425.4,19568.3,19050,22644928.49
2020-12-14,19176.1,19271.1,19348.2,19002.2,15916667.89
2020-12-13,18809.8,19176.1,19411,18715,24652286.65
2020-12-12,18035.9,18806.8,18942.1,18020.9,17923733.3
2020-12-11,18251.4,18027,18288.9,17584.2,33048546.82
2020-12-10,18540,18251.2,18552.2,17913.4,22921047.22
2020-12-09,18326.3,18540.1,18635.5,17640.8,34056580.84
2020-12-08,19169,18327.3,19293.4,18183,25651244.02
2020-12-07,19360.8,19168.9,19419.1,18902,19534653.71
2020-12-06,19147,19362.6,19425.1,18859.3,21261532.66
2020-12-05,18652.5,19147,19172.8,18505.7,17325178.56
2020-12-04,19425.4,18654.6,19525.9,18548.6,34138071.04
2020-12-03,19202.9,19423.8,19602.9,18872.6,31489486.29
2020-12-02,18770.5,19206,19337,18325,48748096.71
2020-12-01,19693.8,18770.5,19888.9,18011,68126598.18
2020-11-30,18182.7,19693.9,19868.3,17229.8,69277740.22
2020-11-29,17716.8,18180.4,18346.7,17517.5,29506481.48
2020-11-28,17139.2,17716.8,17873.8,16866.1,32079169.72
2020-11-27,17148.8,17139.2,17451.2,16446.1,46106480.78
2020-11-26,18722.2,17148.5,18913.1,16203.3,96668242.79
2020-11-25,19160,18723.3,19480,18479.7,48673730.69
2020-11-24,18370.3,19153.2,19412.5,17999.9,64022858.33
2020-11-23,18415.1,18370.6,18762,18009,43071729.58
2020-11-22,18702.2,18416.9,18749.1,17622.2,43504186.84
2020-11-21,18659.4,18702.2,18964.9,18322.3,38567436.63
2020-11-20,17802.8,18659.4,18808.6,17747.4,40325078.23
2020-11-19,17779.2,17805.7,18170.7,17339.5,38367040.46
2020-11-18,17657.1,17775.4,18470.2,17112.2,75996631.32
2020-11-17,16711.8,17665.7,17857.5,16527,53473990.92
2020-11-16,15957.4,16711.8,16881.1,15868.8,28699492.82
2020-11-15,16071.3,15954,16158.5,15776.5,15609155.46
2020-11-14,16320.8,16064.7,16325.8,15701.5,18254961.33
2020-11-13,16290.4,16320.9,16472.3,15954.2,28383384.22
2020-11-12,15686.5,16297.1,16338.3,15450,37911608.35
2020-11-11,15298,15688.4,15972.9,15272.2,29009509.08
2020-11-10,15326.8,15299.4,15458.1,15077,18125019.56
2020-11-09,15477.4,15326.8,15840,14809.2,55734917.67
2020-11-08,14816.5,15478.3,15650,14706.4,37234143.09
2020-11-07,15580.6,14814.6,15751.9,14344.5,65926683.19
2020-11-06,15591.3,15578.3,15959.6,15179.5,85899207.36
2020-11-05,14141.3,15589.8,15746.2,14095.4,71710999.9
2020-11-04,14019.7,14141.3,14256.4,13529.2,43464532.58
2020-11-03,13550.8,14019.8,14060.6,13277.5,35861491.18
2020-11-02,13758.8,13550.9,13829.2,13196.3,29176290.99
2020-11-01,13792,13758.7,13891,13620,17194847.05
2020-10-31,13557.3,13792.1,14100,13412.8,35200579.64
2020-10-30,13454.9,13556.7,13666.9,13113,35442816.89
2020-10-29,13268.9,13455,13638.3,12974.3,32168710.26
2020-10-28,13636.8,13270.8,13853.7,12892.7,52496498.43
2020-10-27,13055.1,13636.9,13785.8,13038.6,34302557.94
2020-10-26,13031.3,13055.3,13232.4,12772,24137486.7
2020-10-25,13110.5,13031.3,13350,12899,17483435.33
2020-10-24,12923.9,13110.6,13163.9,12871.8,17613345.27
2020-10-23,12967.7,12924.6,13040.9,12723.6,26277001.12
2020-10-22,12785,12967.7,13183,12678.5,48976702.72
2020-10-21,11909.6,12785.1,13243.8,11887.5,65214802.65
2020-10-20,11750.1,11909.6,12032.3,11680,28649157.2
2020-10-19,11502.4,11750,11825.2,11407,14625643.32
2020-10-18,11361.4,11502.3,11504.4,11345.4,7700676.269
2020-10-17,11317.9,11361.3,11402.8,11259.7,7530971.688
2020-10-16,11502.8,11317.9,11538.9,11200,17615980.29
2020-10-15,11418.2,11503.9,11610,11254.7,21213508.96
2020-10-14,11420.9,11416.4,11544.3,11288.4,15230957.3
2020-10-13,11530.6,11419.4,11554.5,11307.6,15972907.69
2020-10-12,11371,11530.7,11718,11187,21720351.07
2020-10-11,11294.5,11371,11443,11269.9,10789988.67
2020-10-10,11052.8,11294.4,11488.7,11051.5,17182282.65
2020-10-09,10923.6,11052.9,11101,10833.3,12413609.64
2020-10-08,10666.7,10923.6,10947.4,10532.4,20788596.2
2020-10-07,10570.1,10667.1,10680.4,10532.9,15043704.95
2020-10-06,10792.5,10570.3,10800,10525,19270328.88
2020-10-05,10663.1,10792.4,10798,10617.6,10142571.75
2020-10-04,10539,10664.1,10688.9,10516.3,6253865.131
2020-10-03,10566.6,10539,10599.6,10483.4,6507069.821
2020-10-02,10619.4,10566.5,10663.7,10371.6,21111241.49
2020-10-01,10777.2,10620.1,10917.5,10437.5,24280779.68
2020-09-30,10840.2,10777.2,10846.8,10658.2,10047258.7
2020-09-29,10693.1,10840.2,10872.3,10630,12002442.83
2020-09-28,10772.5,10693.2,10956.8,10636.9,18483736.16
2020-09-27,10728.9,10772.4,10798.7,10589.4,12675761.19
2020-09-26,10688.2,10729,10823,10646.9,14666559.62
2020-09-25,10736.2,10688.2,10759.2,10554.8,22619114.45
2020-09-24,10241.7,10736.3,10792.5,10194.2,29881440.28
2020-09-23,10528.8,10241.7,10535.4,10137.6,31686806.7
2020-09-22,10417.1,10528.8,10571.8,10357.6,26103733.99
2020-09-21,10919.6,10417.1,10986.7,10297.3,51304371.61
2020-09-20,11081.6,10919.5,11081.6,10754.6,24039099.07
2020-09-19,10932.4,11081.6,11178.2,10890,20826842.08
2020-09-18,10938.8,10932.3,11037,10815.1,22964818.35
2020-09-17,10954.7,10938.7,11043.7,10746.5,33985407.1
2020-09-16,10784.9,10954.7,11091.9,10665.1,46111235.93
2020-09-15,10672.3,10785,10930.1,10606.5,47177935.05
2020-09-14,10329.6,10672.9,10749.1,10244.6,39353163.8
2020-09-13,10440.2,10329.6,10579,10214.1,28938920.31
2020-09-12,10387,10440.2,10476.9,10270.1,17296369.99
2020-09-11,10337.9,10386.9,10395.5,10196.6,24470994.07
2020-09-10,10219.6,10338,10482.7,10211.4,39177534.49
2020-09-09,10127.1,10219.7,10341.8,9983.7,30600579.13
2020-09-08,10372.1,10127.1,10437.5,9851.8,60912156.03
2020-09-07,10255.8,10372.1,10411.6,9877,51650116.33
2020-09-06,10168.1,10254.3,10345.5,9996.9,64904632.11
2020-09-05,10447.1,10166.4,10565.2,9836.9,133940966.2
2020-09-04,10134.6,10447.2,10625,9825,106170415.5
2020-09-03,11387.6,10136.2,11458.7,9900,94769303.96
2020-09-02,11922.5,11387.6,11952.4,11155,61354174.4
2020-09-01,11651.6,11922.4,12049.4,11530.1,52596404.71
2020-08-31,11710.9,11651.6,11780,11572.1,33293706.41
2020-08-30,11467.3,11711,11715.6,11460.7,32896421.41
2020-08-29,11527.4,11467.4,11577.6,11423.1,25519800.91
2020-08-28,11329,11527.4,11540,11279.1,32362796.51
2020-08-27,11460.8,11327.9,11584.7,11127,54132236.31
2020-08-26,11320.7,11460.7,11536.5,11243.6,42797831.36
2020-08-25,11751.4,11320.7,11765.8,11080.5,50297421.23
2020-08-24,11647.4,11751.4,11823.8,11588.3,26403569.7
2020-08-23,11665.4,11647.4,11713.6,11514.8,25727159.41
2020-08-22,11529.3,11665.3,11685,11379,31954463.63
2020-08-21,11858,11529.4,11878,11492.8,48133950.69
2020-08-20,11753.4,11858,11879.7,11667.4,35922896.97
2020-08-19,11945.4,11753.3,12019.6,11563.5,67083607.1
2020-08-18,12280.8,11945.4,12383.1,11250,62737295.58
2020-08-17,11910.2,12280.8,12450,11770.3,65821861.61
2020-08-16,11854.5,11910.1,11932.2,11685,44109139.1
2020-08-15,11759.8,11854.4,11980,11668.6,48282087.27
2020-08-14,11775.7,11759.7,11850,11635.6,34125775.08
2020-08-13,11565,11775.6,11787,11272.8,48028002.87
2020-08-12,11392.1,11564.7,11615.8,11152.4,41577942.73
2020-08-11,11890.3,11392.1,11933.2,11127.3,73435511.92
2020-08-10,11682.2,11890.1,12055.7,11500.1,63427375.94
2020-08-09,11765.7,11682.2,11794.1,11524.6,36842382.49
2020-08-08,11592.3,11765.7,11805,11518,43387835.85
2020-08-07,11764.4,11592.3,11906.7,11325,60108914.23
2020-08-06,11741.1,11764.2,11900,11566.3,43614008.51
2020-08-05,11188.6,11741.2,11782,11097.8,52656162.22
2020-08-04,11220.7,11188.7,11410,11020.3,42836893.49
2020-08-03,11070.6,11220.6,11477,10890,50278564.07
2020-08-02,11799.8,11070.6,12108.7,9998,89202389.65
2020-08-01,11336.3,11799.4,11857.7,11206.6,68483640.24
2020-07-31,11100.4,11336.4,11446.3,10963.4,50063703.11
2020-07-30,11100.9,11100.3,11170,10833.5,49449031.08
2020-07-29,10909.8,11101,11336,10450,60682503.56
2020-07-28,11026.7,10909.8,11240,10561.8,94002261.64
2020-07-27,9931,11026.5,11380,9922,122171905.2
2020-07-26,9699.7,9931,10124.6,9648.2,42443947.98
2020-07-25,9540.2,9699.6,9729.6,9525.7,24221598.07
2020-07-24,9603.1,9540.2,9631.9,9466.5,21509887.29
2020-07-23,9516.1,9603,9665.6,9444.5,29514427.94
2020-07-22,9385.5,9516.1,9531.2,9277.7,25105729.03
2020-07-21,9160.1,9385.4,9430.2,9153.1,27440003.94
2020-07-20,9206.6,9159.9,9218.7,9132.3,16242272.54
2020-07-19,9168.9,9206.6,9229,9103.9,13991238.88
2020-07-18,9154.2,9168.9,9204.8,9122.4,12435784.2
2020-07-17,9133.4,9154.1,9184.2,9088.6,11101702.45
2020-07-16,9199,9133.4,9224.9,9046.4,16957225.84
2020-07-15,9253.4,9198.9,9274.5,9161,14428470.61
2020-07-14,9242.5,9253.3,9275,9117.4,15757909.8
2020-07-13,9299.6,9242.6,9339.5,9204.6,19481242.85
2020-07-12,9232.6,9298.6,9342.7,9159.9,13174635.28
2020-07-11,9287,9232.5,9298.7,9180.2,12748633.72
2020-07-10,9235.2,9286.9,9313,9128.4,18498117.24
2020-07-09,9435.4,9235.1,9439.2,9164.8,24762314.24
2020-07-08,9255,9435.3,9467.9,9230,24888589.34
2020-07-07,9342.9,9254.9,9378.5,9186.7,30098389.26
2020-07-06,9072.4,9342.9,9374.1,9060,34101061.35
2020-07-05,9135.4,9072.4,9143.2,8912,22045158.2
2020-07-04,9059,9135.9,9187.6,9044.3,11365928.56
2020-07-03,9087.1,9058.8,9123.5,9038.1,12000862.6
2020-07-02,9231.4,9086.1,9260.4,8944.1,22009723.03
2020-07-01,9136.6,9231.4,9289,9091,19313717.22
2020-06-30,9191.1,9136.6,9202,9067.9,13205668.17
2020-06-29,9119.1,9191.1,9234.9,9027.4,18164728.28
2020-06-28,9012.8,9119.1,9189.4,8933.2,16167462.11
2020-06-27,9164.3,9012.7,9194,8836.3,22098336.75
2020-06-26,9247.1,9164.4,9295.5,9045.4,23256074.7
2020-06-25,9296.7,9247,9337.5,9010.4,27277671.17
2020-06-24,9623.6,9296.7,9668.4,9207,26407474.63
2020-06-23,9685.9,9623.7,9719.8,9580.1,15509195.48
2020-06-22,9295,9685.8,9774,9278.6,20693090.67
2020-06-21,9357.9,9295,9418.8,9283.2,8723412.376
2020-06-20,9309.9,9358,9394.4,9173.4,12140491.81
2020-06-19,9387.5,9309.9,9436.5,9242,17227522.69
2020-06-18,9464.6,9387.4,9484.6,9278.4,14321567.85
2020-06-17,9524.6,9464.5,9563,9242,19296934.23
2020-06-16,9425.4,9524.6,9587.6,9373.2,21523992.03
2020-06-15,9340.7,9425.3,9494.7,8910.6,37501853.86
2020-06-14,9473,9340.6,9479.4,9250.2,12849286.28
2020-06-13,9466.6,9473.1,9492.6,9343.5,10083934.81
2020-06-12,9280.7,9466.6,9554.7,9238.4,17280083.15
2020-06-11,9881.9,9280.6,9966.2,9011,46587698.24
2020-06-10,9772.4,9881.9,9987.5,9700,22550205.08
2020-06-09,9775.8,9772.4,9870.7,9566.9,27123625.31
2020-06-08,9745.2,9775.8,9796,9640,13035500.49
2020-06-07,9668.7,9745.1,9802.4,9386,27303228.34
2020-06-06,9622.4,9668.6,9733.1,9535.5,13596973.33
2020-06-05,9790.2,9622.4,9850,9588.4,22769910.31
2020-06-04,9667.6,9790.2,9880,9423.9,22429713.75
2020-06-03,9518.4,9667.5,9686.6,9300,17571165.62
2020-06-02,10201.1,9518.3,10220.7,9272.1,45687197.01
2020-06-01,9450.2,10201,10369.7,9422.6,36781394.78
2020-05-31,9696.2,9450,9700,9398.6,23070281.26
2020-05-30,9426.2,9696.1,9736.4,9337.6,25752216.89
2020-05-29,9577.2,9426.1,9603,9331.2,20415841.07
2020-05-28,9202,9577.2,9622.3,9111.7,30533003.16
2020-05-27,8838,9201.9,9224.3,8815.5,21361348.93
2020-05-26,8899.1,8840,9008.6,8701.4,19195097.12
2020-05-25,8716,8899.2,8978.1,8637.6,27301546.8
2020-05-24,9177.4,8716,9295,8700,27066991.11
2020-05-23,9168,9177.3,9307.1,9077.9,15010214.06
2020-05-22,9066.4,9168,9271.5,8935.5,23049114.42
2020-05-21,9512.5,9064.8,9573.2,8815.8,46570300.92
2020-05-20,9777.2,9512.5,9837.7,9321.7,28786425.23
2020-05-19,9731.2,9777.2,9895.1,9476.6,30215416.8
2020-05-18,9679.4,9731.2,9946.3,9486.5,33246175.59
2020-05-17,9381.4,9679.3,9880.7,9325.4,21760221.3
2020-05-16,9316.2,9382.4,9582.8,9223.9,22091623.65
2020-05-15,9791.3,9318.4,9843.4,9121.3,54085114.49
2020-05-14,9307.9,9790.7,9931.8,9257.6,51588162.79
2020-05-13,8810.5,9307.2,9397.3,8790.8,32231739.18
2020-05-12,8561.2,8810.5,8973.2,8529.6,33061071.19
2020-05-11,8724.7,8560.9,9161.1,8198.7,90198703.45
2020-05-10,9537.3,8725.6,9566.4,8000,69392679.98
2020-05-09,9797.8,9538.2,9910.1,9523,30867221.5
2020-05-08,9981.2,9797.8,10031.1,9718,34125127.5
2020-05-07,9146,9983.5,10049.8,9030.9,51022081.06
2020-05-06,9021.2,9145.9,9397.8,8911.6,37722727.89
2020-05-05,8871.5,9021.1,9107.7,8756,23221444.54
2020-05-04,8892.1,8870.5,8948.7,8521,30837060.4
2020-05-03,8971.6,8892.1,9195.1,8718.3,33103252.73
2020-05-02,8826.4,8971.1,9010.1,8755.1,19676652.98
2020-05-01,8623.7,8826.3,9055.6,8617.1,33480421.3
2020-04-30,8777.5,8624.3,9455.9,8388,76967745.02
2020-04-29,7740.4,8777.6,8964,7710.9,52463607.01
2020-04-28,7772.2,7740.3,7776.3,7660.7,10808620.91
2020-04-27,7692.9,7771.8,7793,7624.5,14390225.64
2020-04-26,7543.1,7692.8,7700,7490,12668979.13
2020-04-25,7503.9,7543,7700,7438,14117424.76
2020-04-24,7484.1,7503.9,7610,7396.3,11999199.49
2020-04-23,7125.6,7484,7743.4,7005,22605348.53
2020-04-22,6841.5,7125.5,7152.8,6818.8,9629088.905
2020-04-21,6828.7,6843.1,6940.5,6760,11010857.51
2020-04-20,7120.7,6828.6,7210.9,6751.9,16732007.28
2020-04-19,7248.8,7120.7,7262.9,7055.5,8994522.022
2020-04-18,7027,7248.8,7291,7016.3,9213043.586
2020-04-17,7101.3,7026.3,7144.9,6953.5,10388113.34
2020-04-16,6621.7,7101,7186.5,6475.9,18215756.03
2020-04-15,6868.4,6621.9,6931.3,6607.8,12014013.68
2020-04-14,6838,6869.5,6974.2,6760,10645655.59
2020-04-13,6901.6,6838.1,6901.6,6571,17006426.21
2020-04-12,6878,6901.6,7180.4,6780,13484818.02
2020-04-11,6859,6878.1,6940.1,6762.4,10559929.94
2020-04-10,7283.5,6859,7293.4,6740.1,21393432.02
2020-04-09,7359.7,7284.9,7371.6,6851,15121575.88
2020-04-08,7198,7359.7,7419.9,7127.7,19711882.23
2020-04-07,7329.8,7197.9,7459.9,7076,27716900.34
2020-04-06,6771.8,7329.5,7350,6766.1,19128356.95
2020-04-05,6856.4,6772.2,6892.1,6672.4,10722032.12
2020-04-04,6734,6856.4,7013.3,6650.2,16708372.22
2020-04-03,6794.6,6736.2,7040,6604.5,26022868.82
2020-04-02,6642.7,6794.6,7203,6541,27541639.13
2020-04-01,6410.8,6642.7,6678,6151.9,19440128.32
2020-03-31,6395,6409.7,6520,6288,13159710.94
2020-03-30,5881.3,6394.9,6600,5860,17904828.4
2020-03-29,6239.8,5881.2,6266,5871.5,12049077.53
2020-03-28,6358,6242.4,6358,6027.5,19448682.98
2020-03-27,6733.2,6358,6843.7,6272.1,15953502.97
2020-03-26,6673,6733.2,6776.5,6412.2,14921480.05
2020-03-25,6746.4,6673,6950.3,6429.3,20429947.63
2020-03-24,6467.1,6746.4,6827.2,6361.5,24105486.68
2020-03-23,5815.4,6469,6589.7,5692.8,25242917.54
2020-03-22,6188.3,5815.8,6402,5720,22804757.3
2020-03-21,6205.6,6191.1,6450.9,5864,25145709.57
2020-03-20,6162.2,6204.4,6901.7,5661.9,37752569.82
2020-03-19,5394,6162.2,6397.7,5254.4,26041132.77
2020-03-18,5316.8,5394.8,5434.6,5000,17940239.5
2020-03-17,5028.8,5316.7,5532,4926.1,18269210.08
2020-03-16,5361.1,5027.3,5365.4,4445,26797090.85
2020-03-15,5176.6,5359.7,5915,5102,16138877.74
2020-03-14,5577.6,5175.8,5636,5057.6,20500724.76
2020-03-13,4811.8,5576.3,5950,3800,64233445.37
2020-03-12,7933.2,4802.9,7960.4,4448.6,55248355.79
2020-03-11,7895.4,7933.2,8000,7590,11450174.16
2020-03-10,7931.4,7895.3,8147.1,7736.9,13650591.37
2020-03-09,8035,7931.3,8175.2,7636.3,20704818.48
2020-03-08,8889.9,8036.5,8889.9,8001.1,14397155.01
2020-03-07,9133.9,8889.9,9184.9,8789.8,7525135.261
2020-03-06,9056.2,9134.3,9168.7,8989.1,8833554.543
2020-03-05,8750.8,9056.9,9153.1,8750.7,15218448.72
2020-03-04,8761.2,8750.7,8847.1,8655.7,12219240.24