Favorites,Retweets,Compound,Bitcoin_SVI,Volume,Funding Rate 1600,No. of Unique Addresses,Time,Transactions,Funding Rate 0800,No. of Active Addresses,Funding Rate 0000,Close,Cryptocurrency_SVI
-0.5793442642394602,-0.4339001560887218,1.2825209498384913,-0.6753979538276892,89202389.65,0.04,616214.0,20200802.0,287869.0,0.1,950873.0,0.05,11070.6,6.2
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.79133604214102,50278564.07,0.05,708227.0,20200803.0,333753.0,0.03,1080975.0,0.02,11220.6,5.56
-0.3145226815186522,-0.3859036483128403,-0.736339873489178,-0.8433082886263062,42836893.49,0.03,708169.0,20200804.0,329032.0,0.03,1003351.0,0.04,11188.7,5.16
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.8173221653836632,52656162.22,0.02,655315.0,20200805.0,291814.0,0.01,957619.0,0.04,11741.2,5.16
-0.6071273778304858,-0.4339001560887218,0.7708863581115808,-0.7653499188983769,43614008.51,0.04,762479.0,20200806.0,356612.0,0.04,1120216.0,0.02,11764.2,5.24
1.9270894832937817,2.9129782763806706,0.7776057617552738,-0.8303152270049846,60108914.23,0.02,707225.0,20200807.0,326499.0,0.03,1049182.0,0.04,11592.3,4.92
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.907274130454351,43387835.85,0.01,625679.0,20200808.0,283631.0,0.01,951540.0,0.02,11765.7,4.92
0.17212280812732866,-0.19508826374043353,2.2827521779425086,-0.7473595258842394,36842382.49,0.02,564507.0,20200809.0,268402.0,0.01,911571.0,0.01,11682.2,6.2
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.5854459887570014,63427375.94,0.13,683507.0,20200810.0,308367.0,0.01,967780.0,0.01,11890.1,6.39
-0.5892668048076836,-0.5603299814495802,1.1250949216148267,-0.6034363817711389,73435511.92,0.02,744212.0,20200811.0,349952.0,0.01,1086328.0,0.03,11392.1,6.58
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.6574075608135516,41577942.73,0.01,733894.0,20200812.0,346405.0,0.01,1049344.0,0.06,11564.7,6.39
-0.5436231181938558,-0.4303882164953646,0.23957351285671202,-0.6933883468418267,48028002.87,0.01,690043.0,20200813.0,325346.0,0.01,952528.0,0.01,11775.6,7.15
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.6933883468418267,34125775.08,0.04,755913.0,20200814.0,365679.0,0.02,1086754.0,0.01,11759.7,7.05
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7293691328701019,48282087.27,0.04,664922.0,20200815.0,313760.0,0.01,973628.0,0.03,11854.4,6.77
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7473595258842394,44109139.1,0.05,571198.0,20200816.0,285069.0,0.02,892624.0,0.02,11910.1,6.82
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.5494652027287262,65821861.61,0.04,652100.0,20200817.0,292944.0,0.03,878796.0,0.03,12280.8,6.55
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.5854459887570014,62737295.58,0.08,739835.0,20200818.0,346036.0,0.12,1008612.0,0.09,11945.4,6.12
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.6574075608135516,67083607.1,0.05,710405.0,20200819.0,333879.0,0.08,988648.0,0.1,11753.3,6.2
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7113787398559642,35922896.97,0.01,705709.0,20200820.0,333683.0,0.02,994559.0,0.02,11858.0,6.03
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7833403119125145,48133950.69,0.01,675988.0,20200821.0,314297.0,0.01,1095556.0,0.02,11529.4,6.12
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.8193210979407896,31954463.63,0.01,649053.0,20200822.0,311699.0,0.01,950674.0,0.01,11665.3,6.03
1.0023087023353567,1.7645740293528729,-1.2454146923994436,-0.8193210979407896,25727159.41,0.01,569381.0,20200823.0,288728.0,0.01,906460.0,0.01,11647.4,5.58
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7033830096274587,26403569.7,0.01,674821.0,20200824.0,329133.0,0.01,944242.0,0.01,11751.4,5.49
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.6843931503347579,50297421.23,0.01,678008.0,20200825.0,304409.0,0.01,951716.0,0.01,11320.7,5.76
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7613520537841241,42797831.36,0.01,696908.0,20200826.0,324184.0,0.02,1030264.0,0.04,11460.7,5.67
-0.24660840385170069,-0.17752856577364762,0.6835341107435716,-0.7803419130768249,54132236.31,0.01,702891.0,20200827.0,328157.0,0.01,947577.0,0.01,11327.9,5.4
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.8003312386480889,32362796.51,0.01,720277.0,20200828.0,352722.0,0.01,1080096.0,0.01,11527.4,5.22
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.8962800013901557,25519800.91,0.01,617518.0,20200829.0,292783.0,0.01,972062.0,0.01,11467.4,5.49
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.8193210979407896,32896421.41,0.01,555079.0,20200830.0,269114.0,0.01,821271.0,0.01,11711.0,6.2
0.02455870481273666,0.2289459241982483,0.5755792474415935,-0.7773435142411352,33293706.41,0.01,662241.0,20200831.0,302920.0,0.01,935410.0,0.01,11651.6,5.83
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.674398487549126,52596404.71,0.02,795329.0,20200901.0,376508.0,0.01,1074307.0,0.02,11922.4,6.2
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.6534096956992989,61354174.4,0.04,714425.0,20200902.0,317449.0,0.03,1029017.0,0.05,11387.6,6.47
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.5704539945785534,94769303.96,0.02,691592.0,20200903.0,310922.0,0.02,983249.0,0.05,10136.2,6.38
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.507487619029072,106170415.5,0.01,680093.0,20200904.0,298286.0,0.01,1004854.0,0.02,10447.2,6.1
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.6324209038494717,133940966.2,0.01,685736.0,20200905.0,325523.0,0.01,984198.0,0.01,10166.4,6.01
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8553018839690646,64904632.11,0.01,557370.0,20200906.0,262820.0,0.01,988383.0,0.01,10254.3,5.58
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8553018839690646,51650116.33,0.01,672721.0,20200907.0,327662.0,0.01,1086059.0,0.01,10372.1,5.2
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8553018839690646,60912156.03,0.01,693543.0,20200908.0,332668.0,0.01,974053.0,0.01,10127.1,4.93
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8862853386045237,30600579.13,0.01,681429.0,20200909.0,314864.0,0.01,968245.0,0.01,10219.7,7.43
-0.6931227294217557,-0.6059851961632235,-1.2454146923994436,-0.9342597199755572,39177534.49,0.01,745318.0,20200910.0,345981.0,0.01,1103924.0,0.01,10338.0,5.02
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9652431746110165,24470994.07,0.01,677215.0,20200911.0,308323.0,0.01,951505.0,0.01,10386.9,4.83
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9972260955250388,17296369.99,0.01,604531.0,20200912.0,300152.0,0.01,890683.0,0.01,10440.2,4.83
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8912826699973398,28938920.31,0.01,540351.0,20200913.0,255110.0,0.01,803998.0,0.01,10329.6,4.96
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8323141595621112,39353163.8,0.01,726085.0,20200914.0,354020.0,0.01,1016193.0,0.01,10672.9,4.39
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8323141595621112,47177935.05,0.0,718787.0,20200915.0,332957.0,-0.02,976024.0,0.0,10785.0,4.55
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8133243002694105,46111235.93,0.0,747111.0,20200916.0,342609.0,-0.01,1064243.0,-0.01,10954.7,4.23
-0.6011738534895518,-0.5252105855160084,-1.2454146923994436,-0.8523034851333751,33985407.1,0.0,740029.0,20200917.0,348581.0,0.0,1101957.0,0.0,10938.7,4.31
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8912826699973398,22964818.35,0.01,687638.0,20200918.0,325157.0,0.01,974291.0,0.0,10932.3,4.39
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9302618548613044,20826842.08,-0.01,624125.0,20200919.0,296357.0,-0.01,892685.0,0.0,11081.6,4.06
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9272634560256149,24039099.07,-0.01,535691.0,20200920.0,259095.0,-0.01,820833.0,-0.01,10919.5,4.96
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8293157607264217,51304371.61,-0.01,644695.0,20200921.0,297605.0,-0.01,946997.0,-0.01,10417.1,5.14
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8682949455903862,26103733.99,0.01,678668.0,20200922.0,312989.0,0.01,968239.0,0.01,10528.8,5.05
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.8882842711616503,31686806.7,0.0,733591.0,20200923.0,349938.0,0.0,1013565.0,0.01,10241.7,4.78
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9272634560256149,29881440.28,0.01,684217.0,20200924.0,316552.0,0.0,943668.0,-0.01,10736.3,4.33
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.907274130454351,22619114.45,0.0,741029.0,20200925.0,353070.0,-0.02,1140261.0,0.0,10688.2,4.33
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9472527815968789,14666559.62,0.01,591249.0,20200926.0,276162.0,0.01,952990.0,0.01,10729.0,4.15
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.9632442420538901,12675761.19,0.01,538619.0,20200927.0,259382.0,0.01,784428.0,0.01,10772.4,4.34
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.923265590911362,18483736.16,0.01,629197.0,20200928.0,295476.0,0.01,884124.0,0.01,10693.2,4.72
-0.6967609942967709,-0.5497941626695088,0.49851053184045346,-0.923265590911362,12002442.83,0.01,735651.0,20200929.0,347696.0,0.01,998051.0,0.01,10840.2,4.82
-0.6636858590693594,-0.5603299814495802,-0.664106284319478,-0.943254916482626,10047258.7,0.01,748143.0,20200930.0,351417.0,0.01,1118241.0,0.01,10777.2,5.2
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.943254916482626,24280779.68,0.01,679937.0,20201001.0,304757.0,0.01,922880.0,0.01,10620.1,4.82
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.923265590911362,21111241.49,0.0,689077.0,20201002.0,315443.0,0.0,996361.0,0.01,10566.5,4.43
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9632442420538901,6507069.821,0.01,642826.0,20201003.0,310855.0,0.01,1002444.0,0.01,10539.0,4.53
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9632442420538901,6253865.131,0.01,562147.0,20201004.0,268019.0,0.0,923546.0,0.01,10664.1,4.34
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.923265590911362,10142571.75,-0.01,635097.0,20201005.0,294986.0,0.0,946902.0,0.0,10792.4,4.82
-0.6964302429444968,-0.5954493773831521,0.3778012449555397,-0.943254916482626,19270328.88,-0.01,692891.0,20201006.0,317922.0,0.0,978521.0,-0.01,10570.3,4.82
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9632442420538901,15043704.95,0.0,762636.0,20201007.0,370554.0,0.0,1063425.0,0.01,10667.1,4.14
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.923265590911362,20788596.2,0.0,698982.0,20201008.0,330227.0,0.0,1033122.0,0.0,10923.6,4.34
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.923265590911362,12413609.64,0.01,714645.0,20201009.0,339343.0,0.01,1006667.0,0.01,11052.9,4.14
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.8842864060473974,17182282.65,0.01,631182.0,20201010.0,298486.0,0.01,917402.0,0.01,11294.4,4.34
-0.5806672696485566,-0.613009075349938,2.9666914773898334,-0.9272634560256149,10789988.67,0.01,541483.0,20201011.0,256096.0,0.01,791020.0,0.01,11371.0,3.72
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9082735967329142,21720351.07,0.01,658073.0,20201012.0,314174.0,0.01,945894.0,0.01,11530.7,3.55
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9082735967329142,15972907.69,0.01,732250.0,20201013.0,333215.0,0.01,1049377.0,0.01,11419.4,3.72
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9082735967329142,15230957.3,0.01,680468.0,20201014.0,314541.0,0.01,952949.0,0.01,11416.4,3.47
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9082735967329142,21213508.96,0.01,743078.0,20201015.0,340993.0,0.01,1035214.0,0.01,11503.9,3.63
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9272634560256149,17615980.29,0.01,712317.0,20201016.0,324647.0,0.01,973228.0,0.01,11317.9,3.55
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.9652431746110165,7530971.688,0.01,586741.0,20201017.0,275069.0,0.01,851147.0,0.01,11361.3,3.55
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.7833403119125145,7700676.269,0.01,512486.0,20201018.0,231557.0,0.01,744786.0,0.01,11502.3,4.34
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.7013840770703322,14625643.32,0.01,679146.0,20201019.0,303929.0,0.01,930306.0,0.01,11750.0,4.54
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.5094865515861984,28649157.2,0.01,713764.0,20201020.0,330563.0,0.01,1011847.0,0.01,11909.6,4.75
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,0.01123537954522763,65214802.65,0.01,687152.0,20201021.0,311292.0,0.0,1013298.0,0.0,12785.1,6.09
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,0.06620602486620339,48976702.72,0.01,753892.0,20201022.0,339087.0,0.01,1048775.0,0.01,12967.7,6.4
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.20764773546011275,26277001.12,0.01,712518.0,20201023.0,323869.0,0.01,977710.0,0.01,12924.6,5.06
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.42653085046545297,17613345.27,0.01,657714.0,20201024.0,306774.0,0.01,1098917.0,0.01,13110.6,4.96
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.7113787398559642,17483435.33,0.01,547380.0,20201025.0,242273.0,0.01,851199.0,0.01,13031.3,4.34
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.6354193026851612,24137486.7,0.01,579939.0,20201026.0,252494.0,0.01,825846.0,0.01,13055.3,4.43
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.5204806806503934,34302557.94,0.01,600338.0,20201027.0,251938.0,0.01,827512.0,0.01,13636.9,4.98
-0.24462389573805599,-0.12484947187328992,-1.2454146923994436,-0.4635111027722912,52496498.43,0.01,615001.0,20201028.0,261340.0,0.0,817505.0,0.01,13270.8,4.71
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.6164294433924605,32168710.26,-0.01,652778.0,20201029.0,276070.0,-0.03,887772.0,0.01,13455.0,4.61
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.6354193026851612,35442816.89,0.0,635998.0,20201030.0,268364.0,-0.02,901403.0,0.0,13556.7,4.15
-0.5072404694437032,-0.4444359748687933,0.6996926766486432,-0.6164294433924605,35200579.64,-0.02,613906.0,20201031.0,275796.0,-0.02,875335.0,-0.01,13792.1,4.43
-0.5945588264440694,-0.5427702834827943,1.3573943047253567,-0.6753979538276892,17194847.05,0.0,592197.0,20201101.0,276280.0,-0.01,897445.0,0.01,13758.7,4.34
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.6374182352422877,29176290.99,0.0,543348.0,20201102.0,224609.0,0.01,777173.0,-0.01,13550.9,4.34
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.6943878131203899,35861491.18,0.0,727413.0,20201103.0,331673.0,-0.02,1029970.0,0.01,14019.8,4.24
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-1.1881241547306096,43464532.58,0.0,707247.0,20201104.0,320697.0,-0.01,1175181.0,-0.01,14141.3,0.28
-0.29952862021555904,-0.20562408252050507,0.17525922083850737,-1.0931748582671057,71710999.9,0.01,729209.0,20201105.0,318668.0,0.01,1071518.0,-0.02,15589.8,0.37
-0.4371211827615908,-0.42336433730865025,0.8683177109451296,-1.055195139681704,85899207.36,0.02,756129.0,20201106.0,340351.0,0.01,1080743.0,0.01,15578.3,0.37
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-1.1311545768525073,65926683.19,0.04,608746.0,20201107.0,270901.0,0.02,1055012.0,0.03,14814.6,0.37
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.639417167799414,37234143.09,0.01,555482.0,20201108.0,243047.0,0.01,920529.0,0.04,15478.3,4.96
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.5744518596928062,55734917.67,0.01,713629.0,20201109.0,326383.0,0.01,1188873.0,0.01,15326.8,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.7043824759060219,18125019.56,0.01,684892.0,20201110.0,303270.0,0.01,1026623.0,0.01,15299.4,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.639417167799414,29009509.08,0.01,713744.0,20201111.0,322277.0,0.01,1004339.0,0.01,15688.4,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.5084870853076352,37911608.35,0.01,721180.0,20201112.0,324855.0,0.01,1064270.0,0.01,16297.1,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.4435217772010273,28383384.22,0.01,685725.0,20201113.0,300040.0,0.01,999523.0,0.01,16320.9,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.639417167799414,18254961.33,0.01,613373.0,20201114.0,273511.0,0.01,915336.0,0.01,16064.7,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.35157087957321315,15609155.46,0.01,555375.0,20201115.0,252715.0,0.01,845204.0,0.0,15954.0,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.049732063447127536,28699492.82,0.01,681273.0,20201116.0,311477.0,0.01,1041491.0,0.01,16711.8,6.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.45399894094872406,53473990.92,0.01,770689.0,20201117.0,347772.0,0.01,1142716.0,0.01,17665.7,7.43
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.8577833174882558,75996631.32,0.06,807705.0,20201118.0,362007.0,0.02,1197076.0,0.01,17775.4,7.43
-0.6051428697168411,-0.5954493773831521,-0.8290516451920374,0.45399894094872406,38367040.46,0.03,717377.0,20201119.0,311061.0,0.01,1052034.0,0.02,17805.7,7.43
-0.7030452699899791,-0.6094971357565808,-4.411693680788215,0.5549450350836068,40325078.23,0.04,772326.0,20201120.0,348026.0,0.04,1177776.0,0.05,18659.4,7.43
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.45399894094872406,38567436.63,0.01,663959.0,20201121.0,311189.0,0.01,1007240.0,0.04,18702.2,8.67
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.2436285214883878,43504186.84,0.09,587237.0,20201122.0,271125.0,0.08,875364.0,0.06,18416.9,8.05
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.17366588198896404,43071729.58,0.08,671932.0,20201123.0,297840.0,0.1,1014814.0,0.07,18370.6,8.05
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.24411102245045246,64022858.33,0.06,756417.0,20201124.0,333293.0,0.05,1052398.0,0.11,19153.2,10.36
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.10518520973016815,48673730.69,0.04,812699.0,20201125.0,361990.0,0.08,1127776.0,0.08,18723.3,9.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.31407366194987624,96668242.79,0.01,736612.0,20201126.0,323975.0,0.04,1115848.0,0.08,17148.5,9.2
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.17366588198896404,46106480.78,0.01,719237.0,20201127.0,322445.0,0.01,1099990.0,0.03,17139.2,6.9
-0.5839747831712978,-0.5462822230761515,-1.2454146923994436,-0.3825543342086723,32079169.72,0.01,644206.0,20201128.0,293949.0,0.01,1038684.0,0.01,17716.8,6.9
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,-0.3875516656014882,29506481.48,0.01,589008.0,20201129.0,263573.0,0.01,875712.0,0.01,18180.4,6.82
-0.5372285920498896,-0.48716457325463897,-0.6808647969784503,0.029225772559365155,69277740.22,0.01,623554.0,20201130.0,256551.0,0.01,903580.0,0.01,19693.9,7.95
-0.6580630860806995,-0.5954493773831521,0.06582893292693553,0.029225772559365155,68126598.18,0.04,841581.0,20201201.0,378068.0,0.05,1179012.0,0.03,18770.5,7.95
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.24862585288120387,48748096.71,0.01,756978.0,20201202.0,327019.0,0.01,1015318.0,0.01,19206.0,6.82
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.3185884923806276,31489486.29,0.01,777633.0,20201203.0,346921.0,0.01,1165469.0,0.01,19423.8,6.82
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.3185884923806276,34138071.04,0.01,729984.0,20201204.0,318894.0,0.01,1070208.0,0.03,18654.6,6.82
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.45651483882234895,17325178.56,0.01,642981.0,20201205.0,282599.0,0.01,1077064.0,0.01,19147.0,6.82
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.6034363817711389,21261532.66,0.01,582059.0,20201206.0,258624.0,0.01,906549.0,0.01,19362.6,6.2
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.5404700062216575,19534653.71,0.01,673269.0,20201207.0,300906.0,0.01,1017188.0,0.01,19168.9,6.2
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.5404700062216575,25651244.02,0.01,737193.0,20201208.0,330970.0,0.01,1057637.0,0.01,18327.3,6.2
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.477503630672176,34056580.84,0.01,748572.0,20201209.0,321079.0,0.01,1059284.0,0.01,18540.1,6.2
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.6034363817711389,22921047.22,0.01,713602.0,20201210.0,313649.0,0.01,995137.0,0.01,18251.2,5.16
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.5404700062216575,33048546.82,0.01,711679.0,20201211.0,304735.0,0.01,1078069.0,0.01,18027.0,5.16
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.6664027573206204,17923733.3,0.0,654893.0,20201212.0,295410.0,0.01,962538.0,0.01,18806.8,6.2
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.13568616340356246,24652286.65,0.01,611911.0,20201213.0,276160.0,0.01,938739.0,0.0,19176.1,8.05
-0.41330708539785455,-0.5006270083625082,-1.2454146923994436,-0.13568616340356246,15916667.89,0.01,696656.0,20201214.0,314350.0,0.01,977389.0,0.01,19271.1,6.71
-0.42422188002290034,-0.4619956728355792,-0.5432370116335238,-0.13568616340356246,22644928.49,0.01,722550.0,20201215.0,320440.0,0.01,1047043.0,0.01,19425.4,6.71
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,1.0876605615577912,54998465.17,0.01,751162.0,20201216.0,315217.0,0.01,1098912.0,0.01,21340.8,9.4
0.4188633169238183,-0.06514649878621787,0.8683177109451296,2.6168439677594835,120800028.3,0.02,754492.0,20201217.0,309481.0,0.01,1066159.0,0.05,22805.7,12.08
-0.5750444966598967,-0.4830673103957223,-2.619292758833104,1.2915516823846835,39316497.41,0.05,851929.0,20201218.0,375549.0,0.03,1194851.0,0.05,23110.8,10.74
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,0.883769440730899,46540822.44,0.04,756109.0,20201219.0,343536.0,0.01,1158142.0,0.05,23828.0,18.79
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.09970537737528741,39862615.54,0.04,638816.0,20201220.0,282043.0,0.08,1075417.0,0.07,23469.5,8.67
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,0.015233244659480335,70516151.94,0.03,649848.0,20201221.0,269834.0,0.04,1126710.0,0.04,22717.5,7.71
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.21464399941005516,50652136.19,0.01,738842.0,20201222.0,324163.0,0.01,1095221.0,0.02,23813.1,6.75
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.27161357728815727,71427924.74,0.01,782736.0,20201223.0,338463.0,0.01,1138302.0,0.02,23230.7,7.71
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.38555273304436183,41445144.97,0.01,639280.0,20201224.0,269559.0,0.01,969168.0,0.01,23729.6,6.75
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,-0.27161357728815727,53166907.88,0.01,662980.0,20201225.0,303901.0,0.02,1021183.0,0.03,24706.7,7.71
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,0.24411102245045246,71245479.44,0.02,627843.0,20201226.0,273954.0,0.01,957062.0,0.03,26486.9,8.67
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,0.5479487711336645,133104656.2,0.03,696527.0,20201227.0,309005.0,0.02,1049825.0,0.01,26282.5,10.53
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,0.09619001322309938,59942921.59,0.04,717073.0,20201228.0,308983.0,0.04,1154354.0,0.07,27075.6,10.53
-0.43116765842065674,-0.3180061495079348,-2.2163685189130837,-0.1047027087681033,66288159.24,0.05,775919.0,20201229.0,336311.0,0.04,1146131.0,0.07,27383.3,10.53
-0.3832559625340921,-0.4213575146838747,-0.6037459270984125,0.14616332715125926,87153870.38,0.08,807268.0,20201230.0,338258.0,0.05,1221579.0,0.04,28868.1,10.53
-0.5998508480804553,-0.5252105855160084,1.463944848218203,0.14616332715125926,73593306.67,0.06,809871.0,20201231.0,344918.0,0.05,1193822.0,0.06,28920.5,9.36
